GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,Column1
4168,"Johnson, James",James Johnson,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,18.7,1,1,29.8,30,28.25,29.8,11pt 4rb 8as 1st 1bl 4to 5-9fg 1-4ft,0,0,5500,,5200,,,,26,,4,4,,4,
4981,"Jones, Jalen",Jalen Jones,20171018,nor,mem,A,20171018-nor-mem,20,91,103,0,0,0,1,0,0,0,0,,0,0,,,,,,,10,,,,,2,
4709,"Bogdanovic, Bojan",Bojan Bogdanovic,20171018,ind,bkn,H,20171018-bkn-ind,19,140,131,1,29.4,1,1,11,13,12.5,11,14pt 3to 1trey 5-9fg 3-3ft,0,0,3300,,4400,,,,11,,3,34,,3,
4838,"Johnson, Stanley",Stanley Johnson,20171018,det,cha,H,20171018-cha-det,19,102,90,1,40.33333333,1,1,20.3,16.5,13.25,20.3,2pt 4rb 1as 4st 0-13fg 2-2ft,0,0,3900,,4000,,,,10,,3,23,,3,
4102,"Hill, George",George Hill,20171018,sac,hou,H,20171018-hou-sac,22,100,105,1,32.58333333,1,1,20.1,22.75,21.75,20.1,16pt 3rb 3as 4to 1trey 6-11fg 3-4ft,0,0,6000,,5500,,,,20,,1,12,,2,
4620,"Gobert, Rudy",Rudy Gobert,20171018,uta,den,H,20171018-den-uta,21,106,96,1,35.01666667,1,1,28.5,32.5,32.5,28.5,18pt 10rb 1as 1bl 6to 7-9fg 4-4ft,1,0,8100,,8800,,,,31,,5,5,,5,
4704,"Wiggins, Andrew",Andrew Wiggins,20171018,min,sas,A,20171018-min-sas,21.5,99,107,1,30.41666667,1,1,32.5,35.25,34.75,32.5,26pt 5rb 1as 1to 4trey 9-14fg 4-9ft,0,0,7000,,6000,,,,31,,2,34,,3,
3872,"Rondo, Rajon",Rajon Rondo,20171018,nor,mem,A,20171018-nor-mem,20,91,103,0,0,0,1,0,0,0,0,,0,0,5800,,5400,,,,22,,1,1,,1,
4599,"Buycks, Dwight",Dwight Buycks,20171018,det,cha,H,20171018-cha-det,19,102,90,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,1,12,,1,
5197,"Young, Mike",Mike Young,20171018,was,phi,H,20171018-phi-was,19,120,115,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,,,4,4,,,
4918,"Luwawu, Timothe",Timothe Luwawu,20171018,phi,was,A,20171018-phi-was,19,115,120,0,18.35,1,1,13.4,13,12.5,13.4,5pt 2rb 2as 1st 1trey 2-6fg,0,0,3100,,3500,,,,10,,2,23,,2,
4187,"Jerebko, Jonas",Jonas Jerebko,20171018,uta,den,H,20171018-den-uta,21,106,96,0,0,0,1,0,0,0,0,,0,0,3000,,3700,,,,10,,4,34,,4,
5132,"Fox, De'Aaron",De'Aaron Fox,20171018,sac,hou,H,20171018-hou-sac,22,100,105,0,23.6,1,1,23.3,25,23,23.3,14pt 4rb 5as 3to 7-15fg,0,0,3800,,5700,,,,12,,1,1,,1,
5208,"Williams, Matt",Matt Williams,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,2,2,,2,
5209,"Cooke, Charles",Charles Cooke,20171018,nor,mem,A,20171018-nor-mem,20,91,103,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,2,2,,2,
4701,"Ingles, Joe",Joe Ingles,20171018,uta,den,H,20171018-den-uta,21,106,96,1,32.63333333,1,1,32,31.75,32.75,32,11pt 5rb 6as 2st 3trey 4-6fg,0,0,3800,,4500,,,,10,,3,23,,2,
4285,"Hayward, Gordon",Gordon Hayward,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,0,0,0,0,0,0,0,0,,0,0,7600,0,6700,0,,,32,0,3,3,,3,
4085,"Anderson, Ryan",Ryan Anderson,20171018,hou,sac,A,20171018-hou-sac,22,105,100,1,25.65,1,1,16,17.25,17,16,10pt 5rb 2trey 2-7fg 4-4ft,0,0,4700,0,4200,100,,,17,0,4,4,,4,
5124,"Bird, Jabari",Jabari Bird,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,2,2,,2,
3871,"Tucker, P.J.",P.J. Tucker,20171018,hou,sac,A,20171018-hou-sac,22,105,100,0,29.1,1,1,9.9,11.5,12.25,9.9,6pt 2rb 1as 1bl 3to 2trey 2-3fg,0,0,3900,0,3500,0,,,10,0,3,34,,3,
4824,"Mickey, Jordan",Jordan Mickey,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,4,45,,4,
4570,"Covington, Robert",Robert Covington,20171018,phi,was,A,20171018-phi-was,19,115,120,1,29.13333333,1,1,42.9,46.25,48.25,42.9,29pt 7rb 1as 1st 2bl 5to 7trey 9-15fg 4-4ft,0,0,6400,,5000,,,,26,,3,23,,3,
4806,"Lyles, Trey",Trey Lyles,20171018,den,uta,A,20171018-den-uta,21,96,106,0,1.516666667,1,1,0,0,0,0,0pt,0,0,3000,,3000,,,,10,,4,34,,4,
4925,"Simmons, Ben",Ben Simmons,20171018,phi,was,A,20171018-phi-was,19,115,120,1,34.66666667,1,1,45.5,45,43,45.5,18pt 10rb 5as 2st 1bl 1to 7-15fg 4-6ft,1,0,5600,,7100,,,,21,,4,13,,3,
4897,"Williams, Alan",Alan Williams,20171018,pho,por,H,20171018-por-pho,22,76,124,0,0,0,1,0,0,0,0,,0,0,,,3400,,,,11,,,45,,5,
4407,"Morris, Marcus",Marcus Morris,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,0,0,0,0,0,0,0,0,,0,0,4900,0,3900,-100,,,17,0,4,34,,4,
4756,"Johnson, Tyler",Tyler Johnson,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,21.3,1,1,9.9,11,10,9.9,7pt 2rb 1as 1to 1trey 3-9fg,0,0,4500,,4800,,,,16,,1,12,,1,
4676,"Sampson, JaKarr",JaKarr Sampson,20171018,sac,hou,H,20171018-hou-sac,22,100,105,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,3,34,,2,
5113,"Allen, Kadeem",Kadeem Allen,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,2,,2,
5170,"Ouattara, Yakuba",Yakuba Ouattara,20171018,bkn,ind,A,20171018-bkn-ind,19,131,140,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,2,2,,2,
4811,"Connaughton, Pat",Pat Connaughton,20171018,por,pho,A,20171018-por-pho,22,124,76,0,32.06666667,1,1,28.4,31,31.75,28.4,24pt 2rb 2as 1to 4trey 9-14fg 2-2ft,0,0,3000,,3000,,,,10,,2,23,,2,
4760,"Dinwiddie, Spencer",Spencer Dinwiddie,20171018,bkn,ind,A,20171018-bkn-ind,19,131,140,0,16.53333333,1,1,9.6,10.75,9.75,9.6,2pt 3rb 4as 2to 1-5fg,0,0,3700,,3500,,,,10,,1,12,,1,
5182,"O'Neale, Royce",Royce O'Neale,20171018,uta,den,H,20171018-den-uta,21,106,96,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,3,34,,3,
4964,"Brussino, Nicolas",Nicolas Brussino,20171018,atl,dal,A,20171018-atl-dal,20.5,117,111,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,3,23,,2,
3860,"Aldridge, LaMarcus",LaMarcus Aldridge,20171018,sas,min,H,20171018-min-sas,21.5,107,99,1,38.81666667,1,1,46,48,45.75,46,25pt 10rb 4as 2bl 3to 1trey 9-21fg 6-7ft,1,0,7000,,7300,,,,30,,4,45,,4,
4412,"Harris, Tobias",Tobias Harris,20171018,det,cha,H,20171018-cha-det,19,102,90,1,34.05,1,1,42.5,47,47.75,42.5,27pt 10rb 3as 1to 4trey 11-18fg 1-1ft,1,0,5600,,5600,,,,18,,3,34,,3,
5114,"Theis, Daniel",Daniel Theis,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,0,4.75,1,1,7.4,8,7.75,7.4,6pt 2rb 1to 2-3fg 2-2ft,0,0,3000,0,3000,0,,,10,0,4,45,,4,
4185,"Ellington, Wayne",Wayne Ellington,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,9.95,1,1,5,4.5,3.5,5,3pt 1st 1to 1-5fg 1-1ft,0,0,3000,,3300,,,,10,,2,23,,2,
4818,"Hunter, Vince",Vince Hunter,20171018,mem,nor,H,20171018-nor-mem,20,103,91,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,4,4,,4,
4260,"Aldrich, Cole",Cole Aldrich,20171018,min,sas,A,20171018-min-sas,21.5,99,107,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,5,5,,5,
4699,"Payton, Elfrid",Elfrid Payton,20171018,orl,mia,H,20171018-mia-orl,19,116,109,1,31.71666667,1,1,38.1,36.75,35.25,38.1,13pt 3rb 9as 3st 1bl 4to 1trey 6-12fg 0-2ft,0,0,6500,,7100,,,,30,,1,1,,1,
4405,"Joseph, Cory",Cory Joseph,20171018,ind,bkn,H,20171018-bkn-ind,19,140,131,0,24.66666667,1,1,28.6,26.75,25.75,28.6,11pt 3rb 4as 2st 1bl 1to 1trey 4-10fg 2-2ft,0,0,4000,,4000,,,,11,,1,1,,1,
5155,"Collins, Zach",Zach Collins,20171018,por,pho,A,20171018-por-pho,22,124,76,0,0,0,1,0,0,0,0,,0,0,3000,,3400,,,,10,,5,45,,5,
4828,"Oubre, Kelly",Kelly Oubre,20171018,was,phi,H,20171018-phi-was,19,120,115,0,32.48333333,1,1,38.6,36.5,36.25,38.6,14pt 8rb 2as 2st 2bl 3trey 5-10fg 1-3ft,0,0,3300,,3800,,,,10,,3,23,,3,
4741,"Cooley, Jack",Jack Cooley,20171018,sac,hou,H,20171018-hou-sac,22,100,105,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,5,4,,4,
5136,"Mitchell, Donovan",Donovan Mitchell,20171018,uta,den,H,20171018-den-uta,21,106,96,1,26.06666667,1,1,17.2,17.75,15.75,17.2,10pt 1rb 4as 1bl 3to 3-11fg 4-4ft,0,0,3300,,3900,,,,10,,2,12,,2,
5111,"Tatum, Jayson",Jayson Tatum,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,1,36.55,1,1,22.8,23.25,21.5,22.8,8pt 9rb 2as 1st 2to 3-7fg 2-5ft,0,0,3500,0,4100,200,,,10,0,3,34,,3,
4674,"Powell, Dwight",Dwight Powell,20171018,dal,atl,H,20171018-atl-dal,20.5,111,117,0,13.9,1,1,11,10.5,11.25,11,6pt 1st 1bl 1to 2trey 2-3fg,0,0,3400,,3400,,,,10,,4,45,,5,
4113,"Mbah a Moute, Luc",Luc Mbah a Moute,20171018,hou,sac,A,20171018-hou-sac,22,105,100,0,24.03333333,1,1,7.8,8.5,7.75,7.8,4pt 4rb 1to 1-4fg 2-2ft,0,0,3200,0,3200,100,,,10,0,4,34,,3,
4167,"Gibson, Taj",Taj Gibson,20171018,min,sas,A,20171018-min-sas,21.5,99,107,1,27.15,1,1,16.3,16.5,14.5,16.3,6pt 4rb 3as 1st 2to 3-11fg,0,0,4400,,4300,,,,10,,4,45,,4,
4703,"Stauskas, Nik",Nik Stauskas,20171018,phi,was,A,20171018-phi-was,19,115,120,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,2,12,,2,
4515,"Waiters, Dion",Dion Waiters,20171018,mia,orl,A,20171018-mia-orl,19,109,116,1,38.3,1,1,27,26,24,27,15pt 4as 2st 1bl 3to 1trey 7-17fg,0,0,5200,,5600,,,,21,,2,23,,2,
3621,"Ariza, Trevor",Trevor Ariza,20171018,hou,sac,A,20171018-hou-sac,22,105,100,1,32.43333333,1,1,7.4,7.5,6,7.4,2pt 2rb 2as 0-6fg 2-2ft,0,0,5600,0,4900,400,,,17,0,3,34,,3,
4489,"Drummond, Andre",Andre Drummond,20171018,det,cha,H,20171018-cha-det,19,102,90,1,22.35,1,1,38.6,36.25,34.75,38.6,8pt 13rb 4as 1st 2bl 3-9fg 2-2ft,0,0,8000,,7600,,,,23,,5,5,,5,
4736,"Anderson, Kyle",Kyle Anderson,20171018,sas,min,H,20171018-min-sas,21.5,107,99,1,29.68333333,1,1,27.3,27.25,26.5,27.3,12pt 9rb 1as 1bl 1trey 5-9fg 1-2ft,0,0,3000,,4700,,,,10,,3,23,,2,
4772,"Jokic, Nikola",Nikola Jokic,20171018,den,uta,A,20171018-den-uta,21,96,106,1,35.55,1,1,29.4,32.5,31.25,29.4,7pt 12rb 8as 4to 1trey 3-10fg,0,0,8700,,9100,,,,43,,5,45,,5,
5162,"Kleber, Maxi",Maxi Kleber,20171018,dal,atl,H,20171018-atl-dal,20.5,111,117,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,4,4,,4,
3970,"Afflalo, Arron",Arron Afflalo,20171018,orl,mia,H,20171018-mia-orl,19,116,109,0,0,0,1,0,0,0,0,,0,0,3000,,3300,,,,10,,2,23,,2,
4770,"Kilpatrick, Sean",Sean Kilpatrick,20171018,bkn,ind,A,20171018-bkn-ind,19,131,140,0,0,0,1,0,0,0,0,,0,0,4000,,4300,,,,10,,2,12,,2,
3314,"Randolph, Zach",Zach Randolph,20171018,sac,hou,H,20171018-hou-sac,22,100,105,0,0,0,0,0,0,0,0,,0,0,5800,,5600,,,,21,,4,45,,4,
4109,"Koufos, Kosta",Kosta Koufos,20171018,sac,hou,H,20171018-hou-sac,22,100,105,0,17.55,1,1,11.2,11,10.25,11.2,2pt 6rb 1bl 1to 1-4fg,0,0,3800,,3500,,,,10,,5,5,,5,
4482,"Davis, Anthony",Anthony Davis,20171018,nor,mem,A,20171018-nor-mem,20,91,103,1,40.23333333,1,1,52.6,57,53.75,52.6,33pt 18rb 1bl 5to 1trey 9-23fg 14-17ft,1,0,10800,,10500,,,,52,,4,45,,4,
4995,"Forbes, Bryn",Bryn Forbes,20171018,sas,min,H,20171018-min-sas,21.5,107,99,0,0.166666667,1,1,0,0,0,0,0pt,0,0,3000,,3500,,,,10,,2,12,,1,
4275,"Crawford, Jordan",Jordan Crawford,20171018,nor,mem,A,20171018-nor-mem,20,91,103,0,12.66666667,1,1,8.7,10.25,10.25,8.7,5pt 1rb 3as 2to 1trey 2-4fg,0,0,3100,,3900,,,,10,,2,12,,2,
4034,"Wright, Brandan",Brandan Wright,20171018,mem,nor,H,20171018-nor-mem,20,103,91,0,26.75,1,1,23.8,21,20,23.8,10pt 4rb 2st 1bl 5-7fg 0-2ft,0,0,3000,,3400,,,,10,,5,45,,5,
5173,"Brooks, Dillon",Dillon Brooks,20171018,mem,nor,H,20171018-nor-mem,20,103,91,0,29.41666667,1,1,44,39.25,37.25,44,19pt 5rb 2as 4st 2bl 2to 7-13fg 5-7ft,0,0,3000,,3100,,,,10,,3,23,,3,
4787,"Winslow, Justise",Justise Winslow,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,23.25,1,1,19.8,20,19.25,19.8,10pt 4rb 2as 1st 1to 1trey 4-8fg 1-2ft,0,0,4600,,4300,,,,16,,3,34,,3,
4890,"Simmons, Jonathon",Jonathon Simmons,20171018,orl,mia,H,20171018-mia-orl,19,116,109,0,27.53333333,1,1,13.4,14,12.75,13.4,12pt 2rb 1to 5-10fg 2-2ft,0,0,3200,,4300,,,,13,,3,23,,2,
4092,"Dragic, Goran",Goran Dragic,20171018,mia,orl,A,20171018-mia-orl,19,109,116,1,30.61666667,1,1,35,34.75,32,35,17pt 5rb 6as 1st 1trey 6-19fg 4-4ft,0,0,6400,,7100,,,,30,,1,1,,1,
3978,"Chandler, Wilson",Wilson Chandler,20171018,den,uta,A,20171018-den-uta,21,96,106,1,34.35,1,1,20.9,19,17.75,20.9,9pt 2rb 1as 2st 1bl 1to 1trey 4-11fg,0,0,5200,,5000,,,,24,,3,34,,3,
5121,"Qi, Zhou",Zhou Qi,20171018,hou,sac,A,20171018-hou-sac,22,105,100,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,5,4,,4,
4735,"Galloway, Langston",Langston Galloway,20171018,det,cha,H,20171018-cha-det,19,102,90,0,24.68333333,1,1,28.8,28,28.25,28.8,16pt 4rb 3st 1to 3trey 6-11fg 1-1ft,0,0,3200,,3000,,,,10,,1,12,,1,
4938,"Prince, Taurean",Taurean Prince,20171018,atl,dal,A,20171018-atl-dal,20.5,117,111,1,25.85,1,1,25.5,27,26,25.5,10pt 10rb 1as 1bl 1to 4-10fg 2-2ft,1,0,3400,,5000,,,,14,,3,23,,3,
4655,"Larkin, Shane",Shane Larkin,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,1,,1,
4721,"O'Bryant, Johnny",Johnny O'Bryant,20171018,cha,det,A,20171018-cha-det,19,90,102,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,4,45,,4,
4080,"Arthur, Darrell",Darrell Arthur,20171018,den,uta,A,20171018-den-uta,21,96,106,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,4,4,,4,
4299,"Mozgov, Timofey",Timofey Mozgov,20171018,bkn,ind,A,20171018-bkn-ind,19,131,140,1,14.4,1,1,5.6,6.75,6.25,5.6,4pt 3rb 2to 2-4fg,0,0,3900,,3900,,,,10,,5,5,,5,
4613,"Felix, Carrick",Carrick Felix,20171018,was,phi,H,20171018-phi-was,19,120,115,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,3,2,,2,
3985,"Dudley, Jared",Jared Dudley,20171018,pho,por,H,20171018-por-pho,22,76,124,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,4,4,,4,
4807,"Neto, Raul",Raul Neto,20171018,uta,den,H,20171018-den-uta,21,106,96,0,0,0,0,0,0,0,0,,0,0,3000,,3100,,,,10,,1,1,,1,
4363,"Butler, Jimmy",Jimmy Butler,20171018,min,sas,A,20171018-min-sas,21.5,99,107,1,35.43333333,1,1,21.3,23,22.25,21.3,12pt 4rb 3as 1st 3to 2trey 5-12fg,0,0,8700,,8100,,,,38,,3,2,,2,
4907,"Paul, Brandon",Brandon Paul,20171018,sas,min,H,20171018-min-sas,21.5,107,99,0,0.166666667,1,1,0,0,0,0,0pt,0,0,3000,,3000,,,,10,,2,12,,2,
4516,"Zeller, Tyler",Tyler Zeller,20171018,bkn,ind,A,20171018-bkn-ind,19,131,140,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,5,5,,5,
4835,"Holmes, Richaun",Richaun Holmes,20171018,phi,was,A,20171018-phi-was,19,115,120,0,0,0,1,0,0,0,0,,0,0,3300,,3900,,,,19,,5,45,,5,
5165,"Wiley, Jacob",Jacob Wiley,20171018,bkn,ind,A,20171018-bkn-ind,19,131,140,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,1,1,,1,
4986,"Selden, Wayne",Wayne Selden,20171018,mem,nor,H,20171018-nor-mem,20,103,91,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,2,23,,2,
4263,"Asik, Omer",Omer Asik,20171018,nor,mem,A,20171018-nor-mem,20,91,103,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,5,5,,4,
4525,"Henson, John",John Henson,20171018,mil,bos,A,20171018-mil-bos,19.5,108,100,0,17.21666667,1,1,26.2,23,22.75,26.2,5pt 6rb 2as 4bl 1to 2-2fg 1-2ft,0,0,4100,,3500,,,,10,,5,5,,5,
4923,"Jackson, Demetrius",Demetrius Jackson,20171018,hou,sac,A,20171018-hou-sac,22,105,100,0,10.23333333,1,1,10.6,9.75,9.25,10.6,0pt 3rb 2as 1st 1bl 2to 0-2fg,0,0,3000,0,3000,0,,,10,0,1,1,,1,
5137,"Isaac, Jonathan",Jonathan Isaac,20171018,orl,mia,H,20171018-mia-orl,19,116,109,0,16.95,1,1,19.6,18,17.75,19.6,4pt 8rb 2bl 2-3fg,0,0,3300,,4000,,,,10,,4,34,,3,
4935,"Maker, Thon",Thon Maker,20171018,mil,bos,A,20171018-mil-bos,19.5,108,100,1,13.75,1,1,7.6,7.25,6.5,7.6,2pt 3rb 1st 1to 1-4fg,0,0,3800,,3800,,,,10,,5,45,,5,
4274,"Cousins, DeMarcus",DeMarcus Cousins,20171018,nor,mem,A,20171018-nor-mem,20,91,103,1,38.4,1,1,60,58.5,57.25,60,28pt 10rb 2as 7bl 4to 3trey 9-21fg 7-8ft,1,0,10200,,10000,,,,48,,5,45,,5,
4193,"Green, Danny",Danny Green,20171018,sas,min,H,20171018-min-sas,21.5,107,99,1,32.7,1,1,34.8,33.5,32.75,34.8,17pt 4rb 2as 2st 2bl 2to 3trey 7-16fg,0,0,4100,,4000,,,,10,,2,23,,2,
5134,"Collins, John",John Collins,20171018,atl,dal,A,20171018-atl-dal,20.5,117,111,0,22.4,1,1,26.5,25.25,24,26.5,14pt 5rb 1as 2st 1to 6-10fg 2-3ft,0,0,3700,,4600,,,,11,,4,45,,4,
4940,"Costello, Matt",Matt Costello,20171018,sas,min,H,20171018-min-sas,21.5,107,99,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
3998,"Horford, Al",Al Horford,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,1,33.43333333,1,1,39.2,35.5,34.25,39.2,13pt 6rb 4as 3st 2bl 2to 6-11fg 1-1ft,0,0,7200,0,6200,200,,,26,0,5,45,,5,
4941,"Jones, Derrick",Derrick Jones,20171018,pho,por,H,20171018-por-pho,22,76,124,0,10.6,1,1,5.7,4.75,4.5,5.7,0pt 1rb 1as 1bl 0-1fg,0,0,3000,,3000,,,,10,,3,3,,3,
4494,"Beal, Bradley",Bradley Beal,20171018,was,phi,H,20171018-phi-was,19,120,115,1,35.61666667,1,1,48.2,46,42.75,48.2,25pt 6rb 4as 3st 1bl 2to 1trey 6-17fg 12-16ft,0,0,7300,,7000,,,,31,,2,2,,2,
5176,"Patton, Justin",Justin Patton,20171018,min,sas,A,20171018-min-sas,21.5,99,107,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,5,5,,5,
3054,"Terry, Jason",Jason Terry,20171018,mil,bos,A,20171018-mil-bos,19.5,108,100,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,2,12,,2,
4677,"Smart, Marcus",Marcus Smart,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,1,32.33333333,1,1,32.4,32.75,30.75,32.4,12pt 7rb 4as 3st 3to 3trey 4-13fg 1-6ft,0,0,5300,0,5000,200,,,18,0,1,12,,2,
4773,"Mudiay, Emmanuel",Emmanuel Mudiay,20171018,den,uta,A,20171018-den-uta,21,96,106,0,18.56666667,1,1,12.2,13.25,13,12.2,8pt 1rb 2as 2trey 3-8fg,0,0,4000,,4300,,,,10,,1,1,,1,
3535,"Haslem, Udonis",Udonis Haslem,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,5,45,,4,
4979,"Labissiere, Skal",Skal Labissiere,20171018,sac,hou,H,20171018-hou-sac,22,100,105,1,32.75,1,1,20.5,25,24.5,20.5,12pt 10rb 1as 5to 5-9fg 2-2ft,1,0,4100,,4800,,,,11,,4,45,,4,
4088,"Chalmers, Mario",Mario Chalmers,20171018,mem,nor,H,20171018-nor-mem,20,103,91,0,25.56666667,1,1,13.4,13.5,11,13.4,5pt 2rb 4as 1-9fg 3-5ft,0,0,3000,,3500,,,,10,,1,1,,2,
4954,"Murray, Jamal",Jamal Murray,20171018,den,uta,A,20171018-den-uta,21,96,106,1,19.98333333,1,1,10.4,13,13,10.4,8pt 2rb 2as 3to 2trey 2-6fg 2-2ft,0,0,4500,,5600,,,,13,,1,12,,1,
4961,"Hield, Buddy",Buddy Hield,20171018,sac,hou,H,20171018-hou-sac,22,100,105,1,32.81666667,1,1,32,33.75,33,32,19pt 5rb 4as 1st 2to 3trey 8-17fg,0,0,4600,,5100,,,,17,,2,23,,3,
5184,"Brown, Sterling",Sterling Brown,20171018,mil,bos,A,20171018-mil-bos,19.5,108,100,0,0,0,1,0,0,0,0,,0,0,3000,,3000,,,,10,,2,2,,2,
3857,"Gay, Rudy",Rudy Gay,20171018,sas,min,H,20171018-min-sas,21.5,107,99,0,23.7,1,1,26,25.25,24.25,26,14pt 5rb 2as 1st 5-9fg 4-4ft,0,0,5500,,5500,,,,28,,3,34,,3,
4023,"Smith, Jason",Jason Smith,20171018,was,phi,H,20171018-phi-was,19,120,115,1,7.066666667,1,1,1.2,1.25,1,1.2,0pt 1rb 0-1fg,0,0,3900,,4000,,,,10,,4,45,,4,
4581,"Green, JaMychal",JaMychal Green,20171018,mem,nor,H,20171018-nor-mem,20,103,91,1,3.883333333,1,1,4.7,4.75,4.5,4.7,2pt 1rb 1as 1-2fg,0,0,4700,,5200,,,,10,,4,34,,4,
4207,"Evans, Tyreke",Tyreke Evans,20171018,mem,nor,H,20171018-nor-mem,20,103,91,0,20.06666667,1,1,19,20.25,18.75,19,11pt 5rb 2as 1to 1trey 4-12fg 2-2ft,0,0,4300,,5300,,,,14,,2,23,,2,
4183,"Meeks, Jodie",Jodie Meeks,20171018,was,phi,H,20171018-phi-was,19,120,115,0,19.05,1,1,15.2,15.75,15,15.2,14pt 1rb 1trey 3-8fg 7-7ft,0,0,3300,,3300,,,,10,,2,2,,2,
4595,"Schroder, Dennis",Dennis Schroder,20171018,atl,dal,A,20171018-atl-dal,20.5,117,111,1,34.28333333,1,1,44.9,44.5,41.5,44.9,28pt 2rb 7as 2st 2to 1trey 13-26fg 1-2ft,0,0,7500,,7400,,,,33,,1,1,,1,
4318,"Turner, Evan",Evan Turner,20171018,por,pho,A,20171018-por-pho,22,124,76,1,25.33333333,1,1,25.3,25,24.25,25.3,12pt 4rb 3as 1st 1bl 2to 1trey 4-8fg 3-4ft,0,0,4800,,5500,,,,14,,2,23,,3,
4587,"Griffin, Eric",Eric Griffin,20171018,uta,den,H,20171018-den-uta,21,106,96,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,3,34,,3,
4484,"Miller, Darius",Darius Miller,20171018,nor,mem,A,20171018-nor-mem,20,91,103,0,17.16666667,1,1,3,2,1.75,3,0pt 1bl 0-1fg,0,0,3400,,3000,,,,10,,3,3,,2,
4280,"Favors, Derrick",Derrick Favors,20171018,uta,den,H,20171018-den-uta,21,106,96,1,28.45,1,1,26.8,26.5,24.75,26.8,14pt 4rb 4as 1st 1to 7-14fg,0,0,5800,,5500,,,,13,,4,45,,4,
5127,"Nader, Abdel",Abdel Nader,20171018,bos,mil,H,20171018-mil-bos,19.5,100,108,0,11.43333333,1,1,5.5,5.5,5,5.5,4pt 1as 2-4fg,0,0,3000,0,3000,0,,,10,0,2,4,,4,
4575,"Carter-Williams, Michael",Michael Carter-Williams,20171018,cha,det,A,20171018-cha-det,19,90,102,0,0,0,1,0,0,0,0,,0,0,3400,,3200,,,,10,,1,1,,1,
4944,"Hammons, A.J.",A.J. Hammons,20171018,mia,orl,A,20171018-mia-orl,19,109,116,0,0,0,0,0,0,0,0,,0,0,3000,,3000,,,,10,,5,5,,5,
4966,"Taylor, Isaiah",Isaiah Taylor,20171018,atl,dal,A,20171018-atl-dal,20.5,117,111,0,0,0,0,0,0,0,0,,0,0,,,,,,,10,,,,,1,
